date,speech_id,sppid,speaker,party,targetparty,outbloc,text,spitch,textsent,topic,emotionality,speech_procedure_ID,vote_scale_all,vote_binary_all,speakerbloc,targetbloc,dyad,rr_in,rr_out,rr_target,period,f0_avg,f0_mod,loudness_avg,partycolor,partyterm
2015-07-03,20142-3-638,Rasmus Jarlov_KF,Rasmus Jarlov,KF,ALT,1.0,"Det synes jeg var nogle meget fine generelle betragtninger om flygtningepolitik, som jeg er lodret uenig i, men det var udmærkede generelle betragtninger. Men hvis vi nu forholder os til lovforslaget, handler det om optjeningsretten til folkepension. Hvorfor mener Alternativet, at flygtninge fra andre lande skal have lempeligere vilkår for optjening af folkepension, end danske statsborgere skal have?",-0.7233102880778284,0.11666666666666656,Topic17,0.9811980088696107,,,,Right,Left,KF->ALT,0.0,0.0,0.0,20142,126.77196742428674,29.04315056337466,63.36652057700687,blue,blue-20142.0
2015-07-03,20142-3-64,Pelle Dragsted_EL,Pelle Dragsted,EL,,,"Tak. Tilstrømning er sådan et dejligt ord, som ikke rigtig siger så meget. Det er tal. Jeg så i går en video på YouTube fra Raqqa, altså Islamisk Stats hovedby, hvor to homoseksuelle mænd blev skubbet levende ud fra toppen af en høj bygning. Vi har set, hvordan der bliver handlet med små piger, som Islamisk Stat har kidnappet. Vi ser, hvordan der foregår en etnisk udrensning. Det er det, som den her diskussion handler om. Den handler om de mennesker, der flygter fra det. Jeg kunne godt tænke mig at spørge ordføreren: Når man oplever sådan en katastrofe, når man oplever den situation, er den rigtige måde for en nation, for et stærkt land som Danmark at reagere på så at sige: Vi skal tage så lidt ansvar som muligt? Eller vil den rigtige måde være at sige: Vi er nødt til at være med til at tage et ansvar for at hjælpe de mennesker?",1.5852433739344334,0.3546099290780146,Topic48,1.195634628948868,,,,Left,,,0.0,0.0,,20142,180.88865544078487,34.900418976057054,66.19082749782368,red,red-20142.0
2015-07-03,20142-3-640,Josephine Fock_ALT,Josephine Fock,ALT,,,"Som det fremgik af det spørgsmål, jeg stillede tidligere, synes jeg, det er helt urimeligt, at en 55-årig flygtning, som har dansk indfødsret, kun kan nå at optjene 10/40, altså 25 pct., i forhold til at få folkepension. Derudover er der mulighed for at søge om ekstra ydelser, og noget af det, vi ikke har hørt om i dag, er så, hvad der skal til for at få de ekstra ydelser.",-2.238994620358892,0.4645061728395061,Topic33,0.9077382769350892,,,,Left,,,0.0,0.0,,20142,174.68796360800408,29.727825530090495,61.54411454403232,red,red-20142.0
2015-07-03,20142-3-642,Rasmus Jarlov_KF,Rasmus Jarlov,KF,ALT,1.0,"Jeg havde godt regnet ud, at Alternativet synes, det er urimeligt, for ellers ville man nok stemme for lovforslaget her, men jeg efterspørger en begrundelse. Hvorfor er det, at udenlandske statsborgere skal have nemmere ved at optjene ret til folkepension end danske statsborgere? Der er også danskere, der har været i udlandet i store dele af deres liv og ikke rigtig har bidraget til noget i det danske samfund, fordi de har boet meget i udlandet. Så kommer de til Danmark i en sen alder, og så har de jo heller ikke ret til folkepension. Så spørgsmålet er: Hvorfor er det, at folk fra udlandet skal have bedre ret til sociale ydelser i Danmark end flygtninge ?",-0.08429717738053044,0.37708112874779576,Topic19,1.0529175653781349,,,,Right,Left,KF->ALT,0.0,0.0,0.0,20142,134.20539804001578,36.32319846661564,62.93649138904191,blue,blue-20142.0
2015-07-03,20142-3-644,Josephine Fock_ALT,Josephine Fock,ALT,ALT,0.0,"Jeg tænker, at det er omvendt? Ja, præcis. Forskellen er jo, at det er flygtninge, vi snakker om. Vi synes i Alternativet, at en flygtning selvfølgelig også skal have mulighed for at optjene pension fra sit hjemland, eller at pensionstiden fra hjemlandet skal tælle med her i Danmark. Der er meget stor forskel på, om du er en flygtning, eller om du er en dansker, der har valgt at bosætte sig i udlandet. Det har du valgt frivilligt, du har typisk et arbejde i det udland, du har typisk optjent pension selv i det udland, og det tager du så med til Danmark. Så svaret er, at det er, fordi der er tale om flygtninge.",-1.7222004014427161,0.423611111111111,Topic19,1.0204405270101666,,,,Left,Left,ALT->ALT,0.0,0.0,0.0,20142,182.11626795504955,28.091744186246874,61.590282597594076,red,red-20142.0
2015-07-03,20142-3-646,Zenia Stampe_RV,Zenia Stampe,RV,,,"Af de forslag, vi i dag behandler, om at gøre det mindre attraktivt at søge asyl i Danmark og fremme integrationen er det her nok det allermest groteske. For det første rammer det ganske få flygtninge, fordi de fleste jo er unge mennesker, der kan nå at opholde sig i Danmark i rigtig mange år. Så det rammer ikke dem så hårdt. Jeg tror også, det er højst tvivlsomt, at de overhovedet sætter sig ind i pensionsreglerne, før de vælger destination. Det ved jeg ikke om jeg ville gøre, hvis jeg flygtede fra IS, altså om jeg så ville sætte mig ned og tænke: Hvordan er mine pensionsvilkår om 20-30 år? Og kan de danske politikere ikke nå at ændre det igen? Jeg tror da nok, vi ændrer det, hvis flertallet ændrer sig, og mon ikke det gør det, måske ikke om 4 år, men så om 8 år, i hvert fald på et eller andet tidspunkt. Så jeg tror ærlig talt ikke, det er noget, der har den største effekt på flygtningestrømmene. For det andet: Hvordan vil det få dem, som det så rammer, til at integrere sig bedre? Enhedslisten og fru Johanne Schmidt-Nielsen har allerede været inde på det. Det er jo ældre mennesker. Det er ikke mennesker, som skal piskes ud i arbejde for at blive integreret. Det er folk, der er uden for arbejdsmarkedet og skal være det, fordi de har en alder, hvor de ikke mere kan arbejde. Så hvordan skulle det egentlig gavne integrationen? Så til det, som hr. Rasmus Jarlov er inde på: Hvorfor skal de der udlændinge have bedre vilkår end danskere? Åh gud – undskyld, jeg nævner den stores navn heroppe fra talerstolen, men det er den der misundelse. Altså, når man får asyl i Danmark, så er der – ja, jeg har lyst til at bande, men det tror jeg ikke man må – virkelig ingen grund til at misunde folk. Så er det jo, fordi de er flygtet fra død og ødelæggelse og måske har mistet pårørende og selv været udsat for de mest frygtelige ting. Og så står man heroppe på Folketingets talerstol og skaber en misundelsesdebat om, at det også er urimeligt, at de skal behandles bedre end danskere. Jeg vil gerne fortælle, hvorfor det er rimeligt, at de skal behandles anderledes. For nogle gange skal man behandle folk forskelligt for at behandle dem lige. Jeg tror ikke, det er særlig mange af de flygtninge, som er flygtet ud af et land, der ligger i ruiner, flygtet fra bødler som dem i IS, der har en kæmpestor pensionsopsparing med. Det tror jeg ærlig talt ikke. Grunden til, at vi har opsparingsregler, er jo, at man vil have en rimelig forventning om, at når danskere rejser til udlandet, så ved de godt, at de skal sørge for at tænke over deres pension. Det gør de fleste af os jo i forvejen. Så optjener man pension, hvor end man er, og tager det med hjem, og så supplerer man sin brøkpension med det. Det gør flygtninge jo ikke. Altså, jeg har ikke hørt om flygtninge, der kommer med en eller anden kæmpestor bankkonto med en masse penge, som de så lige kan tage med til Danmark. Hvis de gjorde det og alle gjorde det, var det måske rimeligt. Men virkeligheden er jo, at folk kommer uden noget og derfor skal leve på en ydelse, som er meget, meget lav, og som ikke fremmer integrationen, men tværtimod fremmer isolation og eksklusion. Derfor kan vi ikke støtte forslaget.",0.11249458109129844,-0.018466353677621263,Topic19,1.1188035598861092,,,,Left,,,0.0,0.0,,20142,226.20249880857787,55.110232024058924,63.01862551607338,red,red-20142.0
2015-07-03,20142-3-648,Rasmus Jarlov_KF,Rasmus Jarlov,KF,,,"Uden at vide rigtig meget om det tror jeg, at det er rigtigt, at folk i Syrien og andre steder ikke har helt den samme tradition for pensionsopsparing, som vi har i Danmark, men det ville syrerne heller ikke have haft, hvis de blev dernede. Så vi stiller jo ikke nogen dårligere, ved at de kommer herop og ikke har en pensionsopsparing med, i forhold til at de var i deres hjem og ikke havde en pensionsopsparing. Det helt grundlæggende, som jeg ikke forstår, er, hvorfor man mener at der skal betales for en levestandard, der er langt, langt højere her, end den er i de lande, som flygtningene kommer fra. Hvorfor mener Det Radikale Venstre, at flygtninge har ret til, at danske skatteydere skal betale for at hive dem op på den her meget høje levestandard? Gør vi dem ikke i forvejen en kæmpe tjeneste ved at give dem sikkerhed og give dem de ydelser, som vi nu vælger at give dem heroppe, som de jo på ingen måde ville have ret til, hvis de var i deres hjemland?",0.3532120728473912,0.4294327550141501,Topic38,0.9894799514281903,,,,Right,,,0.0,0.0,,20142,139.29480012092154,34.96150607851302,63.72918666366243,blue,blue-20142.0
2015-07-03,20142-3-650,Zenia Stampe_RV,Zenia Stampe,RV,KF,1.0,"Nu har vi jo ifølge flygtningekonventionen forpligtet os til at sørge for, at de flygtning, som vi giver den beskyttelse, som de har ret til, lever under nogenlunde de samme vilkår som vore egne statsborgere. Det er faktisk en del af vores internationale forpligtelser, så det er først et svar på hr. Rasmus Jarlovs spørgsmål. Men så vil jeg gerne lige berøre en anden ting. For jeg tror altså, det er en udbredt misforståelse, at flygtninge altid er sådan nogle arme stakler, der nærmest lå i rendestenen der, hvor de kom fra. Altså, der er jo masser af dem, der kommer hertil, der har gode uddannelser, har haft pæne jobs, dejlige huse, hjem med mange værelser. Og jeg tror bare, at det virkelig er udtryk for vores jo nogle gange utrolige selvgodhed her i Danmark, at vi tænker, at der er så vidunderligt i Danmark, og at det at sidde i en etværelseslejlighed langt ude på landet bare må være det mest fantastiske, og man kan slet ikke forestille sig, at folk har haft et bedre liv, hvor de kom fra. Der er faktisk rigtig mange af de her flygtning, der, uden at de har været rige, har haft en tilværelse, som svarer til vores, hvis det f.eks. var en tandlæge. Jeg tror, at en tandlæge i Syrien havde mindst lige så gode vilkår, hvis ikke bedre, som en tandlæge i Danmark. Men det er så ham, der skal være dybt taknemlig, fordi han så nu kan ende på integrationsydelse og have en levestandard, som er væsentlig lavere end den, han havde i forvejen. Så nej, jeg synes ikke, det er rimeligt.",0.4533768243513956,0.5907046657046654,Topic19,1.165818720289851,L3_2014_15_01,1.0,0.0,Left,Right,RV->KF,0.0,0.0,0.0,20142,233.27380771492636,54.71223333751893,63.36456647768565,red,red-20142.0
2015-07-03,20142-3-652,Rasmus Jarlov_KF,Rasmus Jarlov,KF,KF,0.0,"Tak for ordet. Det er dejligt at være tilbage her i Folketinget, og jeg vil gerne starte med at sige tillykke til alle, der er blevet valgt. Jeg forudser, at jeg selv som en del af en meget lille folketingsgruppe med seks medlemmer kommer til at tilbringe en del tid hernede i salen, og jeg forestiller mig også, at nogle af de andre, der er til stede, kommer til at gøre det, så det skal jo nok blive hyggeligt hen over valgperioden. Selvfølgelig særlig tillykke til ministeren. Fra konservativ side er vi jo særlig glade for, at netop ministeren er blevet minister. Vi lægger meget stærkt fra land her i dag med en række lovforslag, der strammer op på nogle meget høje sociale ydelser til flygtninge, som de kan få, når de kommer til Danmark. Det er en helt nødvendig opstramning, efter at venstrefløjen i 4 år har arbejdet meget målrettet på at gøre de sociale ydelser til flygtninge højere og dermed bidrage til at gøre Danmark til verdens socialkontor. Der er tale om nogle forskellige syn på, hvordan man hjælper flygtninge. Konservative mener ikke, at Danmark skylder verdens flygtninge at betale for, at de skal have en høj vestlig levestandard, og vi mener slet, slet ikke, at flygtninge skal have højere ydelser end danskere. Vi har ikke dårlig samvittighed over at give mennesker fra nogle af verdens fattigste lande ydelser, der svarer til et dansk SU-niveau. Det er nogle sociale ydelser, der er mange gange højere end de sociale ydelser, de ville kunne få i deres hjemland, og som i de fleste tilfælde nok repræsenterer en væsentlig stigning i deres levestandard, i forhold til hvad de kom fra. Vi har i særdeleshed ikke dårlig samvittighed over dette lovforslag, hvor vi gør reglerne for optjening af folkepension ens, så flygtninge ikke længere har lempeligere vilkår for folkepension end danske statsborgere. Vi har utrolig svært ved at se, hvorfor udlændinge skulle have nemmere ved at optjene ret til dansk folkepension end danske statsborgere. Vi ønsker faktisk også, at de her regler kommer til at gælde for førtidspension, så vi også på det område får indført samme optjeningskriterier, så det bliver sådan, at danskere og flygtninge bliver ligestillet, så flygtninge heller ikke har lettere ved at optjene førtidspension. Det er ganske afgørende, at Danmark ikke tiltrækker asylansøgere på grund af vores velfærdssystem. Vi skal hjælpe verdens elendige og nødstedte, men vi gør det ikke ved at lade dem få en meget høj overførselsindkomst i Danmark betalt af danske skatteydere. Det er en meget ineffektiv måde at hjælpe på, det er ekstremt dyrt pr. menneske, man hjælper, og dermed er det også en smule dobbeltmoralsk, at vi, så længe vi har mennesker, vi kunne hjælpe langt nemmere og langt billigere rundtomkring i verden, bruger så store beløb pr. flygtning i Danmark. Vi mener, at det her lovforslag er meget tiltrængt. Vi er meget glade for at få rullet reglerne tilbage, og det markerer, tror jeg også venstrefløjen vil være enig i, en klar forskel på det tidligere flertal i Folketinget og det flertal, som nu er kommet til.",0.9331566979389792,0.5483661109447275,Topic33,1.0765654183014517,L3_2014_15_01,1.0,0.0,Right,Right,KF->KF,0.0,0.0,0.0,20142,146.0411063537923,33.08316212142392,63.870939956155325,blue,blue-20142.0
2015-07-03,20142-3-654,Ulla Sandbæk_ALT,Ulla Sandbæk,ALT,RV,0.0,"Tak. Der er bliver talt meget om levestandard, men levestandarden er jo ikke bare BNI. Levestandard hænger sammen med købekraft. Så man kan ikke sige, at købekraften er større i Syrien, når man regner i danske kroner, end den er her i Danmark. Du lever altså i Danmark, og det er i Danmark, du skal købe dine ting. Levestandarden er man også nødt til at sammenligne med, hvad andre mennesker i det land, man bor i, kan købe, og hvad man selv kan købe. Derfor er det fuldstændig urimeligt at sige, at disse mennesker kommer til en højere levestandard her i landet. Så er jeg meget, meget glad for, at fru Zenia Stampe rammede en pæl ned igennem, at mange af disse mennesker er fattige. Når jeg har rejst i Mellemøsten, har jeg set, at folk bor i kæmpestore huse, og at de har en ganske udmærket levestandard der, hvor de bor. Mange af de syrere, som kommer hertil, er højtuddannede og har virkelig haft ret mange penge, som de alle sammen har brugt for at sætte sig i en båd og risikere livet for at komme her til Danmark. Mange af deres penge er også forsvundet under krigen. Så kan vi ikke godt blive fri for at høre, at de kommer op til en meget højere levestandard og nærmest skal takke Gud på deres grædende knæ for at være kommet her, når vi prøver at jage dem ud af landet ved at gøre dem fattige?",0.7693806433856745,0.4044584500466854,Topic38,1.1621714418934617,,,,Left,Left,ALT->RV,0.0,0.0,0.0,20142,210.75291065276213,34.730134040231555,65.78899965118538,red,red-20142.0
2015-07-03,20142-3-656,Rasmus Jarlov_KF,Rasmus Jarlov,KF,,,"Nej, det kan vi ikke blive fri for at høre på, fordi faktum er, at der er en langt højere levestandard i Danmark, end der er i Syrien. Det er et ubestrideligt faktum. Jeg tror bestemt også – jeg har ikke set beregninger på det – at når man tager højde for købekraft, er forskellen mellem levestandarden i Danmark og Syrien sådan i gennemsnit stadig væk så stor, at selv når man tager højde for, at tingene koster mere i Danmark, tilbyder vi en efter syriske forhold meget pæn levestandard i Danmark, også efter de nye regler.",0.21170597629353688,0.4212962962962961,Topic38,1.0569646722906068,,,,Right,,,0.0,0.0,,20142,137.64870595974241,33.52285336496797,63.72833739518063,blue,blue-20142.0
2015-07-03,20142-3-658,Ulla Sandbæk_ALT,Ulla Sandbæk,ALT,,,"Det kan vi bare ikke blive enige om, fordi jeg kender ikke nogen i lande som Syrien, som nu lever under så kummerlige vilkår, som vi vil byde dem her i Danmark efter de nye regler.",-1.1878304738783547,-0.012037037037037566,Topic38,0.9804339807308836,,,,Left,,,0.0,0.0,,20142,182.72917755650454,34.607294208816164,63.59498116457824,red,red-20142.0
2015-07-03,20142-3-66,Marcus Knuth_V,Marcus Knuth,V,,,"Jeg har set nogle af de samme videoer, og jeg tror, vi alle sammen kan være enige om, at det er grufuldt, hvad der foregår i Syrien. Jeg har bl.a. været med til at koordinere Udenrigsministeriets Syrienprogram her det seneste år og er helt enig i, at det, der sker i Syrien, er mere end grufuldt. Det er derfor, Danmark længe har været foregangsland med hensyn til at tage ud og hjælpe i verden. Hvis du prøver at høre forskellige udenrigstjenester rundtom i verden, kan du høre, at Danmark er kendt som et foregangsland blandt de lande i verden, der går forrest for at hjælpe folk i nød. Det, vi dog ikke mener, er, at vi skal hive en stor del af flygtningestrømmen fra Nordafrika, fra Syrien, fra Centralafrika til Danmark. Det løser ikke problemet. Problemet skal løses lokalt.",-1.0186182109954005,0.6956989247311829,Topic48,1.0853125592939554,,,,Right,,,0.0,0.0,,20142,102.10402415130648,14.46940803984463,64.37702376784225,blue,blue-20142.0
2015-07-03,20142-3-660,Rasmus Jarlov_KF,Rasmus Jarlov,KF,ALT,1.0,"Det kan jeg simpelt hen ikke tro på at ordføreren fra Alternativet mener: at ordføreren ikke kan komme i tanke om mennesker i Syrien, som i dag lever under så kummerlige forhold, at det ikke er bedre, hvad vi tilbyder dem i Danmark efter de nye regler. Jeg tror, det må være en fortalelse. Ellers er det en ret ekstrem udtalelse.",-0.9704757059325049,0.5242063492063492,Topic38,1.152732100767709,,,,Right,Left,KF->ALT,0.0,0.0,0.0,20142,123.89677291970835,19.207686151600942,63.680445472792826,blue,blue-20142.0
2015-07-03,20142-3-662,Pelle Dragsted_EL,Pelle Dragsted,EL,,,"Tak. Hvis det nu var vores land, som var havnet i en borgerkrig eller i diktaturlignende forhold – og ordføreren og hans familie eller ordførerens forældre blev nødt til at flygte ud af landet for f.eks. at undgå tortur, voldtægt, sexslaveri eller at blive kastet ud fra høje bygninger, hvis ordføreren var homoseksuel – ville ordføreren så selv synes, det var rimeligt at skulle leve hele sin alderdom for en betydelig lavere indkomst end de andre borgere i det land? Er det rimeligt? Det er jo ikke selvvalgt, at man er tvunget på flugt.",0.447688376389792,-0.38740740740740714,Topic38,1.1327499242491845,,,,Left,,,0.0,0.0,,20142,161.27880668640137,37.765056669871726,63.06693416838043,red,red-20142.0
2015-07-03,20142-3-664,Rasmus Jarlov_KF,Rasmus Jarlov,KF,,,"Det ville jeg synes var fuldstændig rimeligt. Jeg mener ikke, at jeg ville have krav på andre landes ressourcer. Jeg ville være taknemlig, hvis jeg fik ophold i et andet land og fik den sikkerhed, og så ville jeg være taknemlig – også hvis jeg blev tilbudt nogle sociale ydelser. Men jeg mener ikke, at jeg ville have ret til at få sociale ydelser fra andre lande.",-0.362139650389821,0.8329365079365078,Topic33,1.055715152866165,,,,Right,,,0.0,0.0,,20142,130.97334738151923,24.992341771735372,60.633174560583164,blue,blue-20142.0
2015-07-03,20142-3-666,Pelle Dragsted_EL,Pelle Dragsted,EL,,,"Det handler om solidaritet med mennesker, der er på flugt. Det handler om, at Danmark er et rigt land, og at det i et rigt land som vores – et af verdens rigeste lande – ikke er okay at have mennesker gående på meget, meget lave ydelser i deres alderdom. Og det er fattigdom, de mennesker lever i. Det er der utallige rapporter der viser; det er en af de grupper, der får allermindst. Når nu ordføreren snakker så meget om at harmonisere og ligestille, kan det undre, at man er så modvillig, når det handler om at harmonisere pensionsforholdene for ordføreren og andre herinde med resten af befolkningen, hvilket vi har forsøgt at få gjort noget ved gennem tiden.",0.23278818015039401,0.26851851851851843,Topic33,1.1792705352370993,,,,Left,,,0.0,0.0,,20142,157.57422945309133,30.49861928114325,63.85296550267179,red,red-20142.0
2015-07-03,20142-3-668,Rasmus Jarlov_KF,Rasmus Jarlov,KF,,,"Jeg har aldrig stemt om pensionforhold herinde, så jeg ved ikke, hvad der hentydes til lige på det punkt. Men jeg tror bare, vi har en forskellig opfattelse af, hvor penge kommer fra, og om man sådan i udgangspunktet har ret til andre menneskers penge. Det mener jeg ikke man har. Jeg mener, at vi som samfund skal være solidarisk med mennesker, der har det dårligt, og vi skal yde det, vi kan. Men vi kan ikke yde mere, end vi kan, og jeg synes altså, at det er meget, meget underligt, at man vil hjælpe på så ineffektiv en måde ved at tage folk herop og gøre dem til sociale klienter på relativt høje overførselsindkomster. Det giver ikke nogen mening. Det er en ineffektiv måde at afhjælpe verdens elendighed på.",-0.05496084431599766,-0.004028379028378523,Topic7,1.085203652409818,,,,Right,,,0.0,0.0,,20142,134.54665801215808,26.21219759414963,63.112354920267094,blue,blue-20142.0
2015-07-03,20142-3-670,Johanne Schmidt-Nielsen_EL,Johanne Schmidt-Nielsen,EL,,,"Jeg går ud fra, at ordføreren godt ved, at der ikke er nogen, der henter flygtninge og tager dem herop og spørger, om de vil have en høj overførselsindkomst, men at der kommer nogle mennesker hertil, som søger asyl, og så får de beskyttelse, hvis de har krav på det. Men lad nu det ligge. Ordførerens argument for, hvorfor det er okay, at ældre mennesker, som har flygtningebaggrund, har markant mindre at leve for end andre ældre her i landet, og hvorfor det generelt er okay, at f.eks. børn, som vokser op her i Danmark som børn af flygtninge, skal have markant mindre end de andre børn i klassen osv., er, at de jo har det godt sammenlignet med levestandarden der, hvor de kommer fra. Ordføreren nikker og bekræfter argumentationen. Jeg vil gerne spørge: Betyder det så også, at man f.eks. kunne give mennesker her i Danmark – borgere, som har lovligt opholdsgrundlag her i landet – lavere lønninger, for selv om de fik den halve løn af, hvad en dansker fik, ville det jo være mange penge sammenlignet med den gennemsnitlige indtægt der, hvor de kom fra? Kunne man importere mennesker fra Afrika til at komme og lægge asfalt på vores veje, give dem en tredjedel af danske lønninger med det argument, at det jo er mange penge der, hvor de kommer fra? Eller hvordan skal jeg forstå argumentationen?",-0.6041355449618799,0.562313432835821,Topic19,1.0676527143080896,,,,Left,,,0.0,0.0,,20142,216.05601380957575,47.74138921298493,64.74425181194842,red,red-20142.0
2015-07-03,20142-3-672,Rasmus Jarlov_KF,Rasmus Jarlov,KF,,,"Det har vi ikke nogen planer om, men sådan ud fra det moralske argument, som vi diskuterer i øjeblikket, om, hvorvidt man ville gøre folk en tjeneste ved at give dem en løn, som var lavere end den, vi får i Danmark, vil man jo gøre folk en tjeneste ved at give dem en løn, der var en tredjedel af, hvad den er i Danmark, hvis de var vant til afrikanske lønninger. Det mener jeg er ret ubestrideligt. Det er ikke noget, vi har planer om, men når ordføreren spørger på den måde, vil jeg sige ja, så ville man gøre folk en tjeneste.",-1.2912949958587714,0.4454887218045113,Topic4,1.0344339784333683,,,,Right,,,0.0,0.0,,20142,120.16478699965101,25.188030763699995,62.34213709138736,blue,blue-20142.0
2015-07-03,20142-3-674,Johanne Schmidt-Nielsen_EL,Johanne Schmidt-Nielsen,EL,KF,1.0,"Det var da spændende. Vi bevæger os selvfølgelig lidt ud over lovforslagets indhold, men det er da interessant, hvis De Konservatives holdning er, at det sådan set ville være fint nok, hvis mennesker, som har flygtningebaggrund eller bare er nogle, vi hentede i Afrika, fik lavere lønninger end danskere, fordi det jo er mange penge der, hvor de kommer fra. Det var dog interessant, at det er De Konservatives holdning. Jeg synes jo, man skal have en løn, man kan leve af der, hvor man er, og derfor synes jeg, det er helt meningsløst at sammenligne 1.000 kr. her i Danmark med, hvad man kan få for dem i Syrien, hvis folk bor her i Danmark. For det er jo ret ligegyldigt, hvor mange bleer, hvor mange flyverdragter, hvor meget mad du kan få for 1.000 kr. i Syrien, hvis det er i Danmark, du bor. Derfor synes jeg ikke, at argumentationen giver mening – for slet ikke at tale om social dumping, og hvad ved jeg. Men skal jeg forstå ordføreren sådan, at De Konservative synes, at man da fint kunne vælge at sige, at flygtninge får lavere lønninger, for selv om de fik det halve, ville det være mange penge sammenlignet med der, de kommer fra?",-0.1526093792326381,0.4350820554210382,Topic27,1.1412970173676358,L3_2014_15_01,0.0,1.0,Left,Right,EL->KF,0.0,0.0,0.0,20142,224.3196903998892,48.946615032167315,64.51357260854098,red,red-20142.0
2015-07-03,20142-3-676,Rasmus Jarlov_KF,Rasmus Jarlov,KF,EL,1.0,"Nej, det skal man ikke. Fru Johanne Schmidt-Nielsen er altid god til at digte lidt videre på det, man siger, og så lave en lidt mere ekstrem udlægning, for nej, det var ikke ordret, hvad der blev sagt. Jeg sagde ikke, at vi synes, det ville være fint, hvis der var lavere lønninger til flygtninge i Danmark. Jeg sagde meget specifikt, at det har vi ikke nogen planer om. Det er der en lang række andre argumenter for end det, vi diskuterer lige nu. Men i forhold til en rimelighedsbetragtning ville man da gøre dem en tjeneste, hvis de kunne få en løn, der var en tredjedel af, hvad man får i Danmark, hvis de kom fra Afrika. Men det har vi ingen planer om, og der er en lang række andre grunde til, vi ikke ønsker et opdelt samfund. Vi kan komme på mange andre ulemper ved at indføre den model, så det har vi ikke nogen planer om.",-0.5264545336559793,0.13979938271604947,Topic23,1.0575054219007074,L3_2014_15_01,0.0,1.0,Right,Left,KF->EL,0.0,0.0,0.0,20142,129.06192606098048,29.176492085524956,62.8968527841044,blue,blue-20142.0
2015-07-03,20142-3-678,Zenia Stampe_RV,Zenia Stampe,RV,KF,1.0,"Nu var hr. Rasmus Jarlov måske i virkeligheden selv lidt inde på det, altså det her med et opdelt samfund, for jeg synes i virkeligheden, at det jo er det, som tegner sig i den argumentation, som vi hører fra De Konservative i dag, nemlig at hvis man har været fattig der, hvor man kommer fra, så er det okay, at man også er fattig i Danmark. Og så må jeg jo bare sige, og det er måske dér, hvor vi så bare er ideologisk uenige, at jeg ikke ønsker, at der skal være fattigdom i Danmark. Jeg ønsker det ikke for de mennesker, der er fattige, men jeg ønsker det heller ikke for mig selv, fordi jeg tror, at der med fattigdom følger mange andre rigtig grimme ting. Der følger også øget kriminalitet, øget usikkerhed med. Og det vil sige, at det i sidste ende også kommer til at betyde noget for os selv og vores egen velfærd. Derfor vil jeg bare gerne igen høre ordførerens refleksion i forhold til det opdelte samfund, for er det i virkeligheden ikke det, hr. Rasmus Jarlov er inde på, nemlig en egentlig ønsketænkning om, at vi kan have et samfund, hvor der er sådan en B-klasse eller en etnisk underklasse, eller hvad man nu skal kalde det, som lever uden for vores velfærdssamfund med en helt anden levestandard? Er det der, vi er på vej hen, fordi det er rimeligt og det jo er det, de er vant til?",0.43449853236066166,-0.0028163580246915523,Topic29,1.171586669276776,L3_2014_15_01,1.0,0.0,Left,Right,RV->KF,0.0,0.0,0.0,20142,232.88219378686128,53.994148432405304,66.07376630337644,red,red-20142.0
2015-07-03,20142-3-68,Pelle Dragsted_EL,Pelle Dragsted,EL,,,"Jeg er sikker på, ordføreren også godt er klar over, at langt størstedelen af det problem bliver løst lokalt, altså at langt størstedelen af flygtningene er i nærområderne. Sagen er bare den, at der er nogle, der flygter til Europa, og det, som jeres lovforslag helt åbenlyst og helt åbent og erkendt går ud på, er jo at sige, at Danmark skal tage så lidt ansvar som muligt for de mennesker, som flygter. Det kunne f.eks. være homoseksuelle, som ikke har lyst til at blive kastet ud fra et højt hus, det kunne være kvinder, som ikke har lyst til at være sexslaver hos Islamisk Stat, eller det kunne være etniske mindretal, som ikke har lyst til at ende i en massegrav. Kan ordføreren bekræfte, at formålet med jeres forslag er, at vi skal hjælpe de her mennesker så lidt som muligt her i Danmark?",0.503980715292552,0.06527777777777787,Topic38,1.094496988019982,,,,Left,,,0.0,0.0,,20142,162.24920746200897,36.283473269809214,66.02395969049476,red,red-20142.0
2015-07-03,20142-3-680,Rasmus Jarlov_KF,Rasmus Jarlov,KF,KF,0.0,"Jeg er meget glad for det spørgsmål, fordi det er det spørgsmål, vi skal stille os selv. Ønsker vi i Danmark, at vi skal have et etnisk opdelt klassesamfund, hvor vi har en masse indvandrere, som er en ny underklasse i Danmark? Det ønsker jeg ikke, det ønsker Det Konservative Folkeparti ikke. Det her forslag ligestiller danskere og indvandrere, og derfor er det urimeligt at fremstille det, som om vi på den måde opbygger en ny underklasse. Det gør vi ikke, vi ensretter reglerne. Det, der er det afgørende, er, at antallet af flygtninge og indvandrere, som vi får til Danmark, i sig selv har en kæmpe betydning for, om vi får det her etnisk opdelte klassesamfund eller ej. Hovedformålet med, at vi strammer op nu, er jo, at vi vil sikre, at folk ikke kommer herop som fattigdomsflygtninge, fordi vi så får netop det etnisk opdelte klassesamfund, som vi for alt i verden skal undgå, men som vi er på vej imod, og som man har styret mere i retning af i de senere år, hvor man har gjort systemet så attraktivt og gavmildt, at man har fået en masse fattigdomsflygtninge herop.",0.07235871758314331,0.38486111111111077,Topic19,1.0418022100780122,L3_2014_15_01,1.0,0.0,Right,Right,KF->KF,0.0,0.0,0.0,20142,136.02772485344641,32.00880197120107,62.994877065381694,blue,blue-20142.0
